timestamp,MUI
2024-05-24 00:00:00+00:00,-2.7426964396587263
2024-05-25 00:00:00+00:00,-2.921479304185358
2024-05-26 00:00:00+00:00,-2.9025508399700217
2024-05-27 00:00:00+00:00,-2.8799991992928815
2024-05-28 00:00:00+00:00,-2.984585795304316
2024-05-29 00:00:00+00:00,-3.0479716270247406
2024-05-30 00:00:00+00:00,-3.0610493256937175
2024-05-31 00:00:00+00:00,-3.242681583192824
2024-06-01 00:00:00+00:00,-3.1588461215041463
2024-06-02 00:00:00+00:00,-3.2827376454512036
2024-06-03 00:00:00+00:00,-3.296794778374756
2024-06-04 00:00:00+00:00,-3.29737284529016
2024-06-05 00:00:00+00:00,-3.2183757356522746
2024-06-06 00:00:00+00:00,-3.1752480011219477
2024-06-07 00:00:00+00:00,-3.1222020577843392
2024-06-08 00:00:00+00:00,-3.1298299888575074
2024-06-09 00:00:00+00:00,-3.0049807298816544
2024-06-10 00:00:00+00:00,-3.025645874328371
2024-06-11 00:00:00+00:00,-3.0300990384392246
2024-06-12 00:00:00+00:00,-3.0287964958887197
2024-06-13 00:00:00+00:00,-2.640940341953639
2024-06-14 00:00:00+00:00,-2.5541024615872487
2024-06-15 00:00:00+00:00,-2.563570146984397
2024-06-16 00:00:00+00:00,-2.55734136651047
2024-06-17 00:00:00+00:00,-2.4881648857227967
2024-06-18 00:00:00+00:00,-2.4903976016458422
2024-06-19 00:00:00+00:00,-2.4973918552708043
2024-06-20 00:00:00+00:00,-2.4999050256920192
2024-06-21 00:00:00+00:00,-2.488863461072791
2024-06-22 00:00:00+00:00,-2.3511203739536612
2024-06-23 00:00:00+00:00,-2.3419026516946424
2024-06-24 00:00:00+00:00,-2.321490449262614
2024-06-25 00:00:00+00:00,-2.2966271710489243
2024-06-26 00:00:00+00:00,-2.306302367397175
2024-06-27 00:00:00+00:00,-2.2985469832979217
2024-06-28 00:00:00+00:00,-2.2346509416735443
2024-06-29 00:00:00+00:00,-2.1103256368395678
2024-06-30 00:00:00+00:00,-1.9358464444419385
2024-07-01 00:00:00+00:00,-1.9277914194623436
2024-07-02 00:00:00+00:00,-1.9230067916223443
2024-07-03 00:00:00+00:00,-1.9308858415521695
2024-07-04 00:00:00+00:00,-1.8794493958741807
2024-07-05 00:00:00+00:00,-1.8412116532880018
2024-07-06 00:00:00+00:00,-1.7101299636215341
2024-07-07 00:00:00+00:00,-1.7268197562542402
2024-07-08 00:00:00+00:00,-1.7244133519543807
2024-07-09 00:00:00+00:00,-1.7145059777559324
2024-07-10 00:00:00+00:00,-1.6450539047692834
2024-07-11 00:00:00+00:00,-1.6190002106084809
2024-07-12 00:00:00+00:00,-1.1598598390155932
2024-07-13 00:00:00+00:00,-1.234964569685947
2024-07-14 00:00:00+00:00,-1.2304152779079627
2024-07-15 00:00:00+00:00,-1.1890444758292493
2024-07-16 00:00:00+00:00,-1.0789316899827603
2024-07-17 00:00:00+00:00,-0.32476404388059404
2024-07-18 00:00:00+00:00,-0.478977284559994
2024-07-19 00:00:00+00:00,-0.4810417726920917
2024-07-20 00:00:00+00:00,-0.6284398746029914
2024-07-21 00:00:00+00:00,-0.6627575325017865
2024-07-22 00:00:00+00:00,-0.5100293521777319
2024-07-23 00:00:00+00:00,-0.7013259259556678
2024-07-24 00:00:00+00:00,-0.9687341999168855
2024-07-25 00:00:00+00:00,-0.8974531323281004
2024-07-26 00:00:00+00:00,-0.8158917880737316
2024-07-27 00:00:00+00:00,-0.7030708415047542
2024-07-28 00:00:00+00:00,-0.6853757087033615
2024-07-29 00:00:00+00:00,-0.6846757979551191
2024-07-30 00:00:00+00:00,-0.7215761487837093
2024-07-31 00:00:00+00:00,-0.7272759685995787
2024-08-01 00:00:00+00:00,-0.8915471863911125
2024-08-02 00:00:00+00:00,-0.9031009972923868
2024-08-03 00:00:00+00:00,0.9867827812344094
2024-08-04 00:00:00+00:00,-0.31435904197662795
2024-08-05 00:00:00+00:00,0.2635530731027371
2024-08-06 00:00:00+00:00,2.6924946029386816
2024-08-07 00:00:00+00:00,3.452495071804863
2024-08-08 00:00:00+00:00,3.333497154456077
2024-08-09 00:00:00+00:00,3.4443760999506936
2024-08-10 00:00:00+00:00,2.779340153555046
2024-08-11 00:00:00+00:00,2.8225725664100407
2024-08-12 00:00:00+00:00,1.7659741562412512
2024-08-13 00:00:00+00:00,1.9923926794264741
2024-08-14 00:00:00+00:00,2.0598225890262305
2024-08-15 00:00:00+00:00,1.2826379599734892
2024-08-16 00:00:00+00:00,1.0462874084937521
2024-08-17 00:00:00+00:00,0.5775427704916426
2024-08-18 00:00:00+00:00,0.5207347073996479
2024-08-19 00:00:00+00:00,1.168946112517999
2024-08-20 00:00:00+00:00,1.501967186173784
2024-08-21 00:00:00+00:00,1.7796952602318137
2024-08-22 00:00:00+00:00,2.1803597127378684
2024-08-23 00:00:00+00:00,2.6617158575991247
2024-08-24 00:00:00+00:00,3.581408686070879
2024-08-25 00:00:00+00:00,3.1991585386348484
2024-08-26 00:00:00+00:00,3.902462952052998
2024-08-27 00:00:00+00:00,3.6179674175446186
2024-08-28 00:00:00+00:00,3.68908611400764
2024-08-29 00:00:00+00:00,4.143702562970543
2024-08-30 00:00:00+00:00,4.348918252398991
2024-08-31 00:00:00+00:00,4.833190608721924
2024-09-01 00:00:00+00:00,4.380468280239967
2024-09-02 00:00:00+00:00,4.567389577032056
2024-09-03 00:00:00+00:00,4.478031236804168
2024-09-04 00:00:00+00:00,4.899524848250747
2024-09-05 00:00:00+00:00,5.720721671303764
2024-09-06 00:00:00+00:00,5.8843114047859215
2024-09-07 00:00:00+00:00,7.079177005166151
2024-09-08 00:00:00+00:00,7.161092215951257
2024-09-09 00:00:00+00:00,6.54338345392796
2024-09-10 00:00:00+00:00,6.646721602667269
2024-09-11 00:00:00+00:00,6.561709762479178
2024-09-12 00:00:00+00:00,6.422209122995184
2024-09-13 00:00:00+00:00,6.5458324814046955
2024-09-14 00:00:00+00:00,6.428723014275786
2024-09-15 00:00:00+00:00,6.449859186939051
2024-09-16 00:00:00+00:00,6.50156172500942
2024-09-17 00:00:00+00:00,6.967424264173165
2024-09-18 00:00:00+00:00,6.473623200064081
2024-09-19 00:00:00+00:00,5.285735499172604
2024-09-20 00:00:00+00:00,5.247889399351633
2024-09-21 00:00:00+00:00,4.440047209588206
2024-09-22 00:00:00+00:00,4.452122576548549
2024-09-23 00:00:00+00:00,4.150797761425488
2024-09-24 00:00:00+00:00,4.175816384174794
2024-09-25 00:00:00+00:00,4.350472641872649
2024-09-26 00:00:00+00:00,4.106813756102696
2024-09-27 00:00:00+00:00,4.641614270056841
2024-09-28 00:00:00+00:00,4.14786826523174
2024-09-29 00:00:00+00:00,4.131252839510387
2024-09-30 00:00:00+00:00,3.821274505643853
2024-10-01 00:00:00+00:00,3.495639049097562
2024-10-02 00:00:00+00:00,3.755297123035061
2024-10-03 00:00:00+00:00,3.694645992608778
2024-10-04 00:00:00+00:00,3.652389659011725
2024-10-05 00:00:00+00:00,2.5533281549403912
2024-10-06 00:00:00+00:00,2.7303779090072213
2024-10-07 00:00:00+00:00,2.661957756808695
2024-10-08 00:00:00+00:00,2.3004945459044195
2024-10-09 00:00:00+00:00,1.9768265918875534
2024-10-10 00:00:00+00:00,1.6943939467031557
2024-10-11 00:00:00+00:00,2.123731031653251
2024-10-12 00:00:00+00:00,1.7880108144139741
2024-10-13 00:00:00+00:00,1.9238111608569854
2024-10-14 00:00:00+00:00,1.9208151693891264
2024-10-15 00:00:00+00:00,1.655659798478985
2024-10-16 00:00:00+00:00,1.8810339988454097
2024-10-17 00:00:00+00:00,1.8762521311248717
2024-10-18 00:00:00+00:00,1.7699122692894966
2024-10-19 00:00:00+00:00,1.6088975729319028
2024-10-20 00:00:00+00:00,1.8264979254555869
2024-10-21 00:00:00+00:00,2.5962552608647003
2024-10-22 00:00:00+00:00,1.9082455121177295
2024-10-23 00:00:00+00:00,1.7420508229203278
2024-10-24 00:00:00+00:00,1.8625383701122027
2024-10-25 00:00:00+00:00,2.0669561937456145
2024-10-26 00:00:00+00:00,2.021701168774403
2024-10-27 00:00:00+00:00,2.23617973159397
2024-10-28 00:00:00+00:00,1.8806532248710115
2024-10-29 00:00:00+00:00,2.088564696608631
2024-10-30 00:00:00+00:00,1.8205852590229539
2024-10-31 00:00:00+00:00,2.3252689123252925
2024-11-01 00:00:00+00:00,1.9880724433876136
2024-11-02 00:00:00+00:00,2.784109631877249
2024-11-03 00:00:00+00:00,2.7931173807859513
2024-11-04 00:00:00+00:00,2.5998257614992926
2024-11-05 00:00:00+00:00,2.501075495777052
2024-11-06 00:00:00+00:00,0.2593768409634828
2024-11-07 00:00:00+00:00,-0.25022491418573767
2024-11-08 00:00:00+00:00,-0.22890432858314796
2024-11-09 00:00:00+00:00,-0.9507377213071528
2024-11-10 00:00:00+00:00,-1.1235465457987655
2024-11-11 00:00:00+00:00,-0.8589882287665879
2024-11-12 00:00:00+00:00,-0.814951238449701
2024-11-13 00:00:00+00:00,-1.2691873573618486
2024-11-14 00:00:00+00:00,-0.48435773128291276
2024-11-15 00:00:00+00:00,-1.1126169536200505
2024-11-16 00:00:00+00:00,-1.6667888986980568
2024-11-17 00:00:00+00:00,-1.4866764920333724
2024-11-18 00:00:00+00:00,-1.6838973756412825
2024-11-19 00:00:00+00:00,-1.8527714432628748
2024-11-20 00:00:00+00:00,-1.5224847637674093
2024-11-21 00:00:00+00:00,-1.5065323648632998
2024-11-22 00:00:00+00:00,-1.019397315594534
2024-11-23 00:00:00+00:00,-1.0691541616210682
2024-11-24 00:00:00+00:00,-1.3050629285365782
2024-11-25 00:00:00+00:00,-1.2775963382629874
2024-11-26 00:00:00+00:00,-1.3021542222060836
2024-11-27 00:00:00+00:00,-1.353841484518001
2024-11-28 00:00:00+00:00,-1.1993671395251808
2024-11-29 00:00:00+00:00,-1.2305977396111676
2024-11-30 00:00:00+00:00,-1.218295189812958
2024-12-01 00:00:00+00:00,-1.2165034779298678
2024-12-02 00:00:00+00:00,-1.2504529262178254
2024-12-03 00:00:00+00:00,-1.1640388311340628
2024-12-04 00:00:00+00:00,-1.1766836031821877
2024-12-05 00:00:00+00:00,-1.160338610451306
2024-12-06 00:00:00+00:00,-1.2530064938137617
2024-12-07 00:00:00+00:00,-0.8597931752599245
2024-12-08 00:00:00+00:00,-0.927417419496565
2024-12-09 00:00:00+00:00,-0.8084421455122047
2024-12-10 00:00:00+00:00,-0.939898838356983
2024-12-11 00:00:00+00:00,-0.9357287376300263
2024-12-12 00:00:00+00:00,-0.06525269035661113
2024-12-13 00:00:00+00:00,0.689789866099589
2024-12-14 00:00:00+00:00,0.6504801522449571
2024-12-15 00:00:00+00:00,0.00015760581824534695
2024-12-16 00:00:00+00:00,0.624675577861885
2024-12-17 00:00:00+00:00,0.5926362276174375
2024-12-18 00:00:00+00:00,0.32593466625917533
2024-12-19 00:00:00+00:00,1.2322255509818303
2024-12-20 00:00:00+00:00,0.2801289440506661
2024-12-21 00:00:00+00:00,0.20979866026186259
2024-12-22 00:00:00+00:00,-1.1342392341149061
2024-12-23 00:00:00+00:00,-1.1752012779219843
2024-12-24 00:00:00+00:00,-2.356679345779933
2024-12-25 00:00:00+00:00,-2.481532725039108
2024-12-26 00:00:00+00:00,-1.7978349108360578
2024-12-27 00:00:00+00:00,-2.041319688544517
2024-12-28 00:00:00+00:00,-2.124262642979767
2024-12-29 00:00:00+00:00,-2.514869567728854
2024-12-30 00:00:00+00:00,-2.6793714363290526
2024-12-31 00:00:00+00:00,-2.7918180741416574
